# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000   15.648    0.024    2.100    0.247   -0.076    0.456    0.141   -0.108   -0.005   -0.299    0.479   -0.549    0.043   -0.037    0.094
   0.010   15.647    0.024    2.039    0.217   -0.000    0.457    0.139   -0.110   -0.004   -0.307    0.507   -0.571    0.047   -0.044    0.097
   0.100   15.685    0.019    1.624    0.372    0.066    0.446    0.132   -0.113    0.000   -0.239    0.252   -0.353    0.041   -0.037    0.074
   1.000   16.003    0.015    1.260    0.244    0.218    0.424    0.132   -0.118    0.000   -0.168   -0.053   -0.071    0.015   -0.000    0.035
  10.000   22.783    0.010    1.009    0.016    0.048    0.184    0.000    0.010   -0.014   -0.232    0.000   -0.000   -0.000    0.030    0.035
