# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000   31.025    0.000   -9.875   -0.786    8.582    0.000    0.000   -0.153   -0.518   47.184   21.469   10.647    0.500    0.493    0.696
   0.010   30.978    0.000   -9.215   -0.751    8.387    0.000    0.000   -0.674   -0.541   34.757   15.930    7.892    0.473   -0.500    1.235
   0.100   28.255    0.001   -4.958   -0.279    4.637    0.000    0.000   -0.618    0.017   -0.859    1.793    1.981   -0.040    0.500    1.268
   1.000   39.568    0.003    0.194   -0.275   -0.030    0.000    0.000   -0.049    0.047    0.219    0.399    0.080    0.439    0.029    0.353
  10.000   42.773    0.003    0.024   -0.022    0.000    0.000    0.000   -0.075    0.029    0.074    0.319   -0.003    0.014    0.023   -0.044
