# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000    3.343    0.706    9.704    1.365   -6.448    3.222    0.982   -5.083   -0.320  -19.235  -15.453  -15.792   -0.496   -0.002   -0.493
   0.010    3.682    0.030    2.560    0.705   -0.600    0.000    0.002   -0.000    0.054   -1.503    0.266    0.151   -0.447    0.067   -0.309
   0.100    3.870    0.014    1.317    0.305    0.238    0.000    0.154   -0.000   -0.049   -0.464   -0.077   -0.178   -0.196   -0.137   -0.197
   1.000    4.656    0.009    1.069    0.064    0.054    0.000    0.041   -0.000   -0.001   -0.351    0.025    0.031   -0.080   -0.057   -0.004
  10.000    6.621    0.008    0.919    0.026    0.020    0.000    0.000   -0.000   -0.050   -0.173    0.006   -0.006    0.064    0.026    0.034
