# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000  176.187    0.022    6.148   -1.777   -3.804    0.000    0.137   -1.192   -0.015   -7.719    0.008    1.504   -0.496   -0.004   -0.419
   0.010  168.723    0.014    6.571   -2.855   -3.846    0.000    0.000  -14.545  -32.724   -0.077    0.009   -5.637   -0.263   -0.347   -0.349
   0.100  179.728    0.020    3.969   -1.205   -2.418    0.000    0.464   -0.000   -0.340   -0.821   -0.075    0.149   -0.497   -0.424    0.743
   1.000  183.347    0.007    2.544    0.595    0.068    0.000    0.594   -0.000   -0.515   -0.063   -0.597   -0.659   -0.179   -0.310   -0.160
  10.000  213.605    0.004    1.171    0.051   -0.006    0.000    0.156   -0.000   -0.033   -0.250   -0.091   -0.020   -0.201   -0.158   -0.042
