# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000   13.130    0.000  -18.790   27.468  -13.231    0.140    0.000   -0.962  -21.961   18.283  -37.724   19.748   -0.291    0.478    1.101
   0.010   13.961    0.008    0.711    0.474   -0.891    0.000    0.000   -1.514   -0.001    1.082   -0.676   -0.014   -0.482    0.500    0.191
   0.100   14.189    0.007    0.685   -0.224   -0.261    0.053    0.000   -0.044   -0.000    0.649    0.182   -0.430   -0.197    0.189    0.149
   1.000   14.823    0.008    0.709   -0.147   -0.181    0.003    0.000   -0.048   -0.000    0.184    0.302    0.031   -0.004    0.093    0.034
  10.000   15.186    0.005    0.000   -0.024    0.026    0.000    0.000    0.001   -0.008    0.239    0.177    0.005   -0.159   -0.135    0.007
