# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000    2.457    0.853    1.198   -0.094   -0.080    0.595    3.010   -0.090    0.500    0.852   -3.128    1.971    0.175   -0.500    0.109
   0.010    2.467    0.055   -0.000    0.114    0.008    0.549    1.751   -0.052   -0.010    0.249   -0.644   -0.485    0.188   -0.500    0.136
   0.100    2.571    0.006    0.011   -0.000   -0.017    0.372    0.793   -0.019   -0.155    0.000   -0.228   -0.286   -0.017   -0.119    0.085
   1.000    3.346    0.005    0.401    0.069   -0.016    0.000    0.000   -0.025    0.100   -0.092   -0.126    0.015   -0.079    0.000    0.036
  10.000    4.161    0.004   -0.000    0.000    0.000    0.000    0.000    0.000    0.000   -0.092   -0.000   -0.000    0.000    0.002    0.001
