# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000    4.828    0.014    2.430    0.530   -0.030    0.000    0.579   -0.302   -0.271    0.110   -1.571   -1.127   -0.500   -0.106    0.409
   0.010    4.945    0.006    1.095   -0.025   -0.008    0.000    0.400   -0.000   -0.084   -0.406   -0.133   -0.110   -0.500    0.206    0.141
   0.100    4.964    0.006    0.969    0.028   -0.048    0.000    0.385   -0.000   -0.079   -0.463    0.023   -0.058   -0.420   -0.012    0.077
   1.000    6.008    0.004    0.904    0.016    0.014    0.000    0.118   -0.000    0.008    0.168    0.205    0.005    0.081   -0.010    0.001
  10.000    9.353    0.004    0.890   -0.034   -0.000    0.000    0.000   -0.013    0.009    0.036    0.086    0.096   -0.000   -0.000    0.004
