# ['lambda' 'chisq' 'I0' 'ih' 'ih2' 'ih3' 'growth' 'cutoff' 'start' 'endcor' 'w0' 'w1' 'w2' 'S0' 'S1' 'ncor']
   0.000   11.203    0.253    1.555    0.536    0.527    0.461    2.401    0.048   -0.524    0.425   -0.037   -0.894    0.022    0.013    0.061
   0.010   11.204    0.026   -0.005   -0.000   -0.015    0.466    1.653    0.040   -0.275    0.400   -0.035   -0.862    0.026    0.010    0.057
   0.100   11.221    0.014    0.000    0.000    0.042    0.457    1.341    0.031   -0.347    0.326    0.029   -0.835   -0.036    0.081    0.047
   1.000   11.643    0.008   -0.000    0.002   -0.001    0.445    0.760   -0.000   -0.185    0.013   -0.026   -0.332    0.015    0.007    0.053
  10.000   16.630    0.005    0.009    0.003    0.006    0.000    0.061   -0.008    0.160    0.080   -0.473    0.050   -0.004    0.028    0.021
